SID,error_rate%,capsLock_usage,wpm,negative_ud%,negative_uu%,rsa_ratio,lsa_ratio,mean_hold_time1,mean_hold_time2,mean_f1,mean_f2,mean_f3,mean_f4,UID
18,3.6290322580645165,0,50.981731546195945,18.585858585858585,0.20202020202020202,0.0,0.0,124.15959595959596,124.22222222222223,118.0989898989899,242.25858585858586,242.3212121212121,366.48080808080806,94
19,4.054054054054054,0,27.447392497712716,16.304347826086957,0.5434782608695652,0.0,0.0,123.03804347826087,123.07608695652173,202.5298913043478,325.5679347826087,325.60597826086956,448.64402173913044,94
20,6.588235294117648,0,31.017318002551427,13.711583924349883,0.0,0.0,0.0,116.69739952718676,116.69739952718676,166.2434988179669,282.94089834515364,282.94089834515364,399.63829787234044,94
21,6.308411214953271,0,30.130313606347457,13.583138173302109,0.234192037470726,0.0,0.0,114.80327868852459,114.73067915690866,164.71896955503513,279.5222482435597,279.4496487119438,394.25292740046837,94
22,5.63063063063063,0,33.022840798218766,15.80135440180587,0.4514672686230248,0.0,0.0,116.20316027088036,116.30925507900677,154.2076749435666,270.41083521444693,270.5169300225734,386.7200902934537,94
23,4.935622317596566,0,31.95154016408447,16.519823788546255,0.4405286343612335,0.0,0.0,136.5286343612335,136.38986784140968,127.98458149779735,264.5132158590308,264.37444933920705,400.9030837004405,94
1,4.516129032258064,0,6.7310430527869105,7.518796992481203,0.7518796992481203,0.0,1.0,216.8345864661654,216.3609022556391,653.8646616541354,870.6992481203008,870.2255639097745,1087.0601503759399,95
2,0.39920159680638717,0,15.893089069656162,10.24390243902439,2.9268292682926833,0.2222222222222222,0.7777777777777778,1101.990243902439,1101.3121951219512,-531.4146341463414,570.5756097560976,569.8975609756097,1671.8878048780489,95
3,4.4692737430167595,0,11.773036334320107,10.625,3.75,0.0,1.0,1099.74375,1532.9,-800.74375,299.0,732.15625,1831.9,95
4,3.6269430051813467,0,13.190827301630252,8.333333333333332,0.641025641025641,0.6,0.4,226.46794871794873,226.26282051282053,531.3269230769231,757.7948717948718,757.5897435897435,984.0576923076923,95
5,2.547770700636943,0,8.490448245723561,13.043478260869565,3.4782608695652173,0.5,0.5,818.6695652173913,818.8,225.01739130434783,1043.6869565217391,1043.817391304348,1862.486956521739,95
6,1.8575851393188854,0,9.735684700456893,10.852713178294573,2.3255813953488373,0.0,1.0,925.062015503876,925.7441860465116,-18.155038759689923,906.9069767441861,907.5891472868217,1832.6511627906978,95
7,1.0638297872340425,0,7.586549889995028,14.634146341463413,4.878048780487805,0.0,1.0,1677.5934959349593,1677.5934959349593,-713.69918699187,963.8943089430894,963.8943089430894,2641.487804878049,95
8,1.7647058823529411,0,8.56286570572285,13.88888888888889,6.25,0.15384615384615385,0.8461538461538461,3588.5416666666665,3945.090277777778,-3119.4305555555557,469.1111111111111,825.6597222222222,4414.201388888889,95
9,3.2432432432432434,0,7.916984759804337,5.617977528089887,1.1235955056179776,0.0,1.0,113.35955056179775,1283.4157303370787,-107.80898876404494,5.550561797752809,1175.6067415730338,1288.9662921348315,95
10,1.8957345971563981,0,5.027609958019457,12.903225806451612,6.451612903225806,0.4583333333333333,0.5416666666666666,1718.9354838709678,1719.3333333333333,-437.0430107526882,1281.8924731182797,1282.2903225806451,3001.2258064516127,95
11,3.6585365853658534,0,21.923814743765416,16.342412451361866,7.782101167315175,0.028037383177570093,0.9719626168224299,2616.743190661479,2616.6225680933853,-2149.894941634241,466.84824902723733,466.72762645914395,3083.4708171206225,95
12,6.7669172932330826,0,19.931008049060942,8.171206225680933,3.501945525291829,0.21428571428571427,0.7857142857142857,196.21789883268482,196.21789883268482,260.30739299610894,456.5252918287938,456.5252918287938,652.7431906614786,95
13,12.350597609561753,0,16.478423564145697,17.03056768558952,6.11353711790393,0.25,0.75,3752.069868995633,3752.2052401746723,-3243.877729257642,508.1921397379913,508.32751091703057,4260.397379912663,95
14,12.867647058823529,0,17.473498527233694,15.18987341772152,6.751054852320674,0.3181818181818182,0.6818181818181818,1354.5738396624472,1354.113924050633,-852.1476793248945,502.42616033755274,501.9662447257384,1856.5400843881857,95
15,6.726457399103139,0,17.216942166726085,9.75609756097561,3.902439024390244,0.0,1.0,373.14146341463413,373.59512195121954,184.9609756097561,558.1024390243903,558.5560975609756,931.6975609756098,95
16,0.9950248756218906,0,43.950189784910435,12.718204488778055,0.0,0.0,0.0,101.20448877805487,101.20448877805487,198.1147132169576,299.31920199501246,299.31920199501246,400.52369077306736,95
17,1.4675052410901468,0,49.95670418970226,10.73684210526316,0.21052631578947367,0.0,0.0,103.65684210526315,103.69052631578947,148.73473684210526,252.39157894736843,252.42526315789473,356.08210526315787,95
18,4.4491525423728815,0,44.640991130319925,12.127659574468085,0.2127659574468085,0.0,0.0,100.71702127659574,100.51914893617021,153.49574468085106,254.2127659574468,254.01489361702127,354.73191489361704,95
19,5.620608899297424,0,29.993251518408357,4.929577464788732,0.0,0.0,0.0,94.41549295774648,94.48826291079813,187.08215962441315,281.4976525821596,281.57042253521126,375.98591549295776,95
20,4.287245444801715,0,33.47099180710051,7.526881720430108,0.21505376344086022,0.0,0.0,92.46236559139786,92.39569892473118,165.6258064516129,258.08817204301073,258.02150537634407,350.48387096774195,95
21,5.345911949685535,0,33.5536858974359,9.341825902335456,1.6985138004246285,0.0,0.0,644.4394904458599,811.203821656051,-557.031847133758,87.40764331210191,254.171974522293,898.6114649681529,95
22,4.201680672268908,0,8.994946956268684,5.084745762711865,0.847457627118644,0.0,1.0,96.14406779661017,96.27118644067797,863.9237288135594,960.0677966101695,960.1949152542373,1056.3389830508474,95
23,0.0,0,25.146689019279126,33.33333333333333,16.666666666666664,0.0,1.0,168.83333333333334,181.83333333333334,148.33333333333334,317.1666666666667,330.1666666666667,499.0,95
1,0.0,0,6.364247074214192,0.0,0.0,0.0,0.0,121.57894736842105,113.36842105263158,1358.7894736842106,1480.3684210526317,1472.157894736842,1593.7368421052631,96
2,2.2556390977443606,0,11.273572014211535,7.575757575757576,0.7575757575757576,1.0,0.0,133.9090909090909,131.56060606060606,752.5757575757576,886.4848484848485,884.1363636363636,1018.0454545454545,96
3,2.7548209366391188,0,14.554149232008731,7.777777777777778,0.0,1.0,0.0,166.4111111111111,165.85,474.35,640.7611111111111,640.2,806.6111111111111,96
4,0.0,0,9.156111704562797,9.67741935483871,0.0,1.0,0.0,205.9784946236559,203.98924731182797,1061.720430107527,1267.6989247311828,1265.7096774193549,1471.6881720430108,96
5,5.9405940594059405,0,16.48593200468933,6.0,0.0,1.0,0.0,139.29,138.28,405.57,544.86,543.85,683.14,96
6,1.2084592145015105,0,15.143102316894655,4.878048780487805,0.0,1.0,0.0,166.07926829268294,162.15243902439025,558.140243902439,724.219512195122,720.2926829268292,886.3719512195122,96
7,3.592814371257485,0,8.840966612349618,4.878048780487805,0.0,0.0,0.0,200.65853658536585,178.09756097560975,1205.5,1406.158536585366,1383.5975609756097,1584.2560975609756,96
8,0.0,0,2.8367453075504705,21.62162162162162,0.0,1.0,0.0,199.83783783783784,196.7027027027027,2657.135135135135,2856.972972972973,2853.837837837838,3053.675675675676,96
9,7.482993197278912,0,11.476568672294066,6.164383561643835,0.0,1.0,0.0,97.83561643835617,96.23287671232876,725.2260273972603,823.0616438356165,821.4589041095891,919.2945205479452,96
10,7.335907335907336,0,21.802122445937258,11.952191235059761,0.796812749003984,0.0,0.0,439.50199203187253,438.9402390438247,-12.207171314741036,427.2948207171315,426.73306772908364,866.2350597609561,96
11,10.69767441860465,0,15.000625026042751,11.848341232227488,0.0,1.0,0.0,123.49289099526067,123.34597156398104,444.6872037914692,568.1800947867299,568.0331753554502,691.526066350711,96
12,10.599078341013826,0,20.49937209130531,11.11111111111111,0.4629629629629629,1.0,0.0,107.89351851851852,107.81944444444444,393.0416666666667,500.93518518518516,500.8611111111111,608.7546296296297,96
13,8.962264150943396,0,20.886689708332298,20.418848167539267,1.0471204188481675,1.0,0.0,380.6282722513089,381.36649214659684,39.09947643979058,419.72774869109946,420.4659685863874,801.0942408376964,96
14,0.0,0,30.96490643936872,6.545454545454546,0.0,0.0,0.0,97.47636363636363,97.30909090909091,339.04,436.5163636363636,436.34909090909093,533.8254545454546,96
15,1.3186813186813187,0,48.963685266760486,12.77533039647577,0.0,0.0,0.0,110.97356828193833,110.90528634361233,153.36784140969164,264.34140969162996,264.273127753304,375.2466960352423,96
16,0.21691973969631237,0,47.47072638539567,16.08695652173913,0.0,0.0,0.0,118.05434782608695,118.12391304347825,142.73695652173913,260.7913043478261,260.8608695652174,378.91521739130434,96
17,4.793028322440087,0,32.62861110878713,8.51528384279476,0.0,0.0,0.0,108.35589519650655,108.01528384279476,152.48471615720524,260.8406113537118,260.5,368.85589519650654,96
18,2.7139874739039667,0,34.94699705446739,8.99581589958159,0.0,0.0,0.0,111.581589958159,111.67991631799163,139.55230125523013,251.13389121338912,251.23221757322176,362.81380753138075,96
1,6.557377049180328,0,4.976238461347068,17.77777777777778,4.444444444444445,1.0,0.0,295.8333333333333,287.9222222222222,1039.8222222222223,1335.6555555555556,1327.7444444444445,1623.5777777777778,97
2,10.840108401084011,0,13.211829669026729,16.94915254237288,3.389830508474576,1.0,0.0,975.2372881355932,971.7966101694915,-308.7005649717514,666.5367231638418,663.0960451977401,1638.3333333333333,97
3,8.0,0,14.021967749474177,18.04123711340206,2.5773195876288657,1.0,0.0,369.89690721649487,367.0360824742268,247.0257731958763,616.9226804123712,614.0618556701031,983.9587628865979,97
4,14.051094890510948,0,14.54584635276371,22.040816326530614,6.122448979591836,1.0,0.0,1352.6,1352.1020408163265,-898.9673469387756,453.6326530612245,453.134693877551,1805.734693877551,97
5,6.470588235294119,0,19.43909084867415,24.0625,9.6875,1.0,0.0,5268.51875,5260.4625,-4892.64375,375.875,367.81875,5636.3375,97
6,7.422680412371134,0,18.332583621194505,16.74418604651163,4.651162790697675,1.0,0.0,1593.9023255813954,1594.0372093023257,-1046.586046511628,547.3162790697675,547.4511627906977,2141.353488372093,97
7,6.006006006006006,0,12.169204857100027,15.24390243902439,3.6585365853658534,1.0,0.0,153.17073170731706,153.2987804878049,537.4878048780488,690.6585365853658,690.7865853658536,843.9573170731708,97
8,5.343511450381679,0,8.49745076477057,23.846153846153847,1.5384615384615385,1.0,0.0,315.9846153846154,315.03076923076924,605.5769230769231,921.5615384615385,920.6076923076923,1236.5923076923077,97
9,1.0416666666666665,0,8.165348303138556,21.052631578947366,3.1578947368421053,1.0,0.0,249.67368421052632,256.4421052631579,979.9052631578948,1229.578947368421,1236.3473684210526,1486.0210526315789,97
10,6.969696969696971,0,18.975963779212996,17.880794701986755,4.635761589403973,1.0,0.0,1313.3509933774835,1312.6788079470198,-915.7549668874173,397.5960264900662,396.92384105960264,1710.2748344370862,97
11,10.649350649350648,0,16.492028852721184,11.68091168091168,3.418803418803419,0.9565217391304348,0.043478260869565216,154.9145299145299,154.87179487179486,186.997150997151,341.9116809116809,341.86894586894584,496.7834757834758,97
12,7.427055702917771,0,32.97142476520349,16.442048517520217,2.4258760107816713,1.0,0.0,705.2533692722373,705.2533692722373,-381.6900269541779,323.5633423180593,323.5633423180593,1028.8167115902966,97
13,16.68472372697725,0,26.48036039937047,29.365079365079367,5.291005291005291,0.6666666666666666,0.3333333333333333,3688.137566137566,3688.34126984127,-3370.8121693121693,317.3253968253968,317.5291005291005,4005.6666666666665,97
14,7.792207792207792,0,26.68788010983089,21.079691516709513,5.655526992287918,0.8181818181818182,0.18181818181818182,1735.1491002570694,1735.3907455012854,-1435.2185089974294,299.9305912596401,300.172236503856,2035.3213367609255,97
15,9.090909090909092,0,33.40895029903073,11.6751269035533,1.015228426395939,1.0,0.0,93.6497461928934,96.4517766497462,149.21827411167513,242.86802030456852,245.67005076142132,339.3197969543147,97
16,6.086956521739131,0,67.47638326585695,14.368650217706822,0.29027576197387517,0.0,0.0,95.91436865021771,95.86937590711176,78.24383164005806,174.15820029027577,174.11320754716982,270.02757619738753,97
17,5.27086383601757,0,64.00994590235543,15.982404692082111,0.1466275659824047,0.0,0.0,102.4692082111437,102.5366568914956,71.92228739002933,174.39149560117303,174.45894428152494,276.92815249266863,97
18,5.88235294117647,0,45.37785793239863,17.97583081570997,0.4531722054380665,0.0,0.0,104.25528700906344,103.87764350453172,77.40785498489426,181.6631419939577,181.28549848942598,285.5407854984894,97
19,1.7578125,0,54.6534364866342,23.483365949119374,0.5870841487279843,0.0,0.0,114.46379647749511,114.52446183953033,46.48140900195695,160.94520547945206,161.00587084148728,275.4696673189824,97
1,11.363636363636363,0,8.526118342522594,4.651162790697675,4.651162790697675,0.0,1.0,127.83720930232558,128.04651162790697,688.046511627907,815.8837209302326,816.0930232558139,943.9302325581396,98
2,26.69220945083014,0,23.443735035913807,10.385756676557865,1.483679525222552,0.0,1.0,1550.578635014837,1550.020771513353,-1193.8783382789318,356.70029673590506,356.1424332344214,1906.7210682492582,98
3,17.316017316017316,0,6.486194315571371,13.761467889908257,0.0,0.0,1.0,152.13761467889907,151.91743119266056,865.5963302752293,1017.7339449541284,1017.5137614678899,1169.651376146789,98
4,19.69111969111969,0,10.611234304215923,9.70873786407767,3.8834951456310676,1.0,0.0,330.3883495145631,330.2621359223301,382.15533980582524,712.5436893203884,712.4174757281553,1042.8058252427184,98
5,14.18918918918919,0,12.812299807815503,14.965986394557824,6.122448979591836,0.0,1.0,114.96598639455782,114.8843537414966,649.1428571428571,764.1088435374149,764.0272108843537,878.9931972789116,98
6,16.605839416058394,0,24.498216357931835,22.09737827715356,4.868913857677903,0.0,1.0,1785.0973782771537,1784.6367041198503,-1436.7602996254682,348.3370786516854,347.87640449438203,2132.9737827715358,98
7,11.178247734138973,4,26.62271805273834,7.90273556231003,1.5197568389057752,0.25,0.75,99.95136778115501,100.0,235.3677811550152,335.3191489361702,335.3677811550152,435.3191489361702,98
8,17.12707182320442,0,6.988178331655615,14.473684210526317,2.631578947368421,0.0,1.0,640.2894736842105,639.0394736842105,150.0065789473684,790.296052631579,789.046052631579,1429.3355263157894,98
9,15.532286212914483,0,17.569252135500765,12.36749116607774,4.240282685512367,0.0,1.0,497.47703180212017,497.74911660777383,-75.7243816254417,421.75265017667846,422.0247349823322,919.5017667844523,98
10,25.538461538461537,0,9.98610267377899,26.282051282051285,5.128205128205128,0.0,1.0,5071.647435897436,5071.25641025641,-4302.25,769.3974358974359,769.0064102564103,5840.653846153846,98
11,9.502262443438914,0,14.218611146375524,8.91089108910891,1.4851485148514851,0.0,1.0,144.5891089108911,144.74752475247524,439.8712871287129,584.460396039604,584.6188118811881,729.2079207920792,98
12,17.696629213483146,0,7.4993125630150566,22.07792207792208,7.142857142857142,0.0975609756097561,0.9024390243902439,1519.9805194805194,1702.7207792207791,-924.7467532467532,595.2337662337662,777.974025974026,2297.9545454545455,98
13,19.029850746268657,0,12.516390511383957,16.50485436893204,0.9708737864077669,0.0,1.0,369.59223300970876,369.59223300970876,281.5242718446602,651.1165048543689,651.1165048543689,1020.7087378640776,98
14,11.204481792717088,0,31.53731916100719,2.528089887640449,0.5617977528089888,0.0,0.0,98.18258426966293,98.13764044943821,238.19101123595505,336.37359550561797,336.32865168539325,434.5112359550562,98
15,8.735632183908045,0,40.53817344666227,2.7649769585253456,0.2304147465437788,0.0,0.0,97.13594470046083,97.20967741935483,178.8479262672811,275.98387096774195,276.05760368663596,373.19354838709677,98
16,5.513784461152882,0,39.00130004333478,2.261306532663317,0.7537688442211055,0.0,0.0,96.76633165829146,96.96231155778895,204.3391959798995,301.10552763819095,301.30150753768845,398.0678391959799,98
17,7.415730337078652,0,43.46776141028737,2.7027027027027026,0.6756756756756757,0.0,0.0,97.63513513513513,97.60135135135135,172.6936936936937,270.3288288288288,270.2950450450451,367.9301801801802,98
18,4.646464646464646,0,49.923866104191106,3.0364372469635628,0.20242914979757085,0.0,0.0,97.51619433198381,97.45344129554655,145.57894736842104,243.09514170040487,243.03238866396762,340.5485829959514,98
19,8.411214953271028,0,36.425631003368125,3.51288056206089,0.0,0.0,0.0,99.44028103044496,99.40046838407494,181.87353629976582,281.3138173302108,281.27400468384076,380.7142857142857,98
20,4.822335025380711,0,28.98236905882255,1.5267175572519083,0.5089058524173028,0.0,0.0,96.6412213740458,96.60050890585242,208.68956743002545,305.33078880407123,305.29007633587787,401.9312977099237,98
21,7.542579075425791,0,27.57283824770435,1.4634146341463417,0.4878048780487805,0.0,0.0,95.48780487804878,95.56341463414634,196.1560975609756,291.6439024390244,291.719512195122,387.2073170731707,98
22,6.8235294117647065,0,29.550975432621268,2.8301886792452833,0.4716981132075472,0.0,0.0,97.42688679245283,97.38915094339623,184.91981132075472,282.34669811320754,282.3089622641509,379.7358490566038,98
23,7.506053268765134,0,27.8669143725722,2.669902912621359,0.9708737864077669,0.0,0.0,98.26941747572816,98.30582524271844,188.93203883495147,287.2014563106796,287.2378640776699,385.50728155339806,98
1,16.434540389972145,0,10.355822424897578,14.117647058823529,3.5294117647058822,0.09090909090909091,0.9090909090909091,190.3,189.7,456.9294117647059,647.2294117647059,646.6294117647059,836.9294117647058,99
2,7.142857142857142,0,11.67907921462424,16.447368421052634,5.263157894736842,0.0,1.0,187.07236842105263,186.9078947368421,589.7697368421053,776.8421052631579,776.6776315789474,963.75,99
3,16.580310880829018,0,10.975123054410004,10.9375,2.083333333333333,0.09090909090909091,0.9090909090909091,145.73958333333334,144.22916666666666,480.0104166666667,625.75,624.2395833333334,769.9791666666666,99
4,11.267605633802818,0,8.928571428571429,14.583333333333334,0.0,0.0,1.0,163.98958333333334,165.91666666666666,813.0,976.9895833333334,978.9166666666666,1142.90625,99
5,8.92018779342723,0,19.94401679496151,16.037735849056602,2.8301886792452833,0.07142857142857142,0.9285714285714286,139.96698113207546,138.74528301886792,398.7877358490566,538.7547169811321,537.5330188679245,677.5,99
6,7.894736842105263,0,7.360226468506724,17.333333333333336,0.0,0.0,1.0,172.93333333333334,169.65333333333334,1237.1333333333334,1410.0666666666666,1406.7866666666666,1579.72,99
7,11.078717201166182,0,10.361998330566935,19.879518072289155,4.819277108433735,0.0,1.0,166.77710843373495,165.90963855421685,460.72289156626505,627.5,626.6325301204819,793.4096385542168,99
8,9.554140127388536,0,12.985175258246835,19.35483870967742,1.2903225806451613,0.21052631578947367,0.7894736842105263,214.85806451612902,214.58064516129033,556.9225806451612,771.7806451612903,771.5032258064516,986.3612903225807,99
9,17.28395061728395,0,8.620835375851518,33.76623376623377,9.740259740259742,0.0,1.0,7435.467532467533,7434.850649350649,-6668.948051948052,766.5194805194806,765.9025974025974,8201.37012987013,99
10,12.962962962962962,0,6.465285011314249,22.115384615384613,6.730769230769231,0.0,1.0,2527.8076923076924,2527.0096153846152,-1461.8173076923076,1065.9903846153845,1065.1923076923076,3593.0,99
11,5.063291139240507,0,15.010382181008529,25.13368983957219,3.7433155080213902,0.0,1.0,2825.6737967914437,2825.0106951871658,-2184.823529411765,640.8502673796792,640.187165775401,3465.860962566845,99
12,12.200435729847495,0,16.04653495135894,21.49122807017544,1.7543859649122806,0.0,1.0,143.93859649122808,143.7982456140351,380.57894736842104,524.5175438596491,524.3771929824561,668.3157894736842,99
13,16.483516483516482,0,19.516100783146097,18.014705882352942,2.5735294117647056,0.0,1.0,117.84558823529412,117.61764705882354,322.68014705882354,440.5257352941176,440.2977941176471,558.1433823529412,99
14,16.289592760180994,0,25.819952241526245,18.181818181818183,1.5151515151515151,0.0,1.0,277.2090909090909,277.1121212121212,81.73333333333333,358.94242424242424,358.8454545454546,636.0545454545454,99
15,11.16751269035533,0,25.622645538151815,19.897959183673468,2.0408163265306123,0.0,1.0,118.99489795918367,120.51020408163265,213.30102040816325,332.2959183673469,333.8112244897959,452.8061224489796,99
16,3.215926493108729,0,67.00279178299095,20.705521472392636,0.15337423312883436,0.0,0.0,113.71932515337423,113.670245398773,70.1319018404908,183.85122699386503,183.8021472392638,297.52147239263803,99
17,4.284621270084163,0,65.8485483388207,18.711656441717793,0.0,0.0,0.0,107.3819018404908,107.47852760736197,76.70705521472392,184.08895705521473,184.18558282208588,291.5674846625767,99
18,3.081438004402054,0,55.48058179637127,20.88235294117647,0.29411764705882354,0.0,0.0,108.46617647058824,108.42205882352941,67.74411764705883,176.21029411764707,176.16617647058823,284.63235294117646,99
19,4.552590266875981,0,47.97681120791617,22.79874213836478,0.15723270440251574,0.0,0.0,113.88207547169812,113.93081761006289,74.71698113207547,188.5990566037736,188.64779874213838,302.5298742138365,99
20,2.5974025974025974,0,52.32105087387287,21.172638436482085,0.0,0.0,0.0,102.25732899022802,102.1042345276873,73.05211726384364,175.30944625407167,175.15635179153094,277.41368078175896,99
21,6.666666666666667,0,5.424464334147003,28.57142857142857,7.142857142857142,0.0,1.0,186.28571428571428,181.85714285714286,599.2857142857143,785.5714285714286,781.1428571428571,967.4285714285714,99
1,11.023622047244094,0,6.551153590956048,14.035087719298245,6.140350877192982,0.0,1.0,1209.4912280701753,1209.657894736842,-166.3421052631579,1043.1491228070176,1043.3157894736842,2252.8070175438597,100
2,0.8968609865470852,0,10.899495181275814,24.545454545454547,12.727272727272727,0.0,1.0,559.1363636363636,559.2818181818182,389.1545454545454,948.290909090909,948.4363636363636,1507.5727272727272,100
3,1.7167381974248928,0,9.390406135065342,16.161616161616163,6.0606060606060606,0.0,1.0,148.2929292929293,186.06060606060606,842.6262626262626,990.9191919191919,1028.6868686868686,1176.979797979798,100
4,13.617021276595745,0,6.567370273387837,14.285714285714285,7.142857142857142,0.0,1.0,2166.1160714285716,2165.9196428571427,-1106.625,1059.4910714285713,1059.294642857143,3225.410714285714,100
5,3.389830508474576,0,9.49106258273459,17.557251908396946,12.977099236641221,0.0,1.0,5774.06106870229,5774.427480916031,-4858.32824427481,915.7328244274809,916.0992366412214,6690.160305343511,100
6,0.0,0,9.028666014596343,22.807017543859647,14.035087719298245,0.0,1.0,1907.421052631579,1910.4035087719299,-861.2631578947369,1046.157894736842,1049.140350877193,2956.561403508772,100
7,0.0,0,8.856578777423104,21.052631578947366,10.526315789473683,0.08,0.92,800.2947368421053,794.3894736842105,339.85263157894735,1140.1473684210525,1134.2421052631578,1934.536842105263,100
8,0.0,0,6.077795786061587,22.07792207792208,11.688311688311687,0.03225806451612903,0.967741935483871,1941.5974025974026,1942.844155844156,-405.38961038961037,1536.2077922077922,1537.4545454545455,3479.051948051948,100
9,5.614035087719298,0,10.43124982843339,21.09375,10.15625,0.0,1.0,1969.1796875,1968.875,-1116.3125,852.8671875,852.5625,2821.7421875,100
10,16.3265306122449,4,5.229213874847481,28.57142857142857,10.989010989010989,0.25,0.75,589.2417582417582,594.2417582417582,413.4835164835165,1002.7252747252747,1007.7252747252747,1596.967032967033,100
11,4.749340369393139,0,16.092570596574582,18.75,2.272727272727273,0.0,1.0,1336.7897727272727,1335.9943181818182,-745.8522727272727,590.9375,590.1420454545455,1926.9318181818182,100
12,7.09812108559499,0,18.94395745918325,19.327731092436977,3.7815126050420167,0.0,1.0,146.2983193277311,146.36974789915968,357.15966386554624,503.4579831932773,503.52941176470586,649.8277310924369,100
13,4.316546762589928,0,20.615964802011312,24.817518248175183,3.64963503649635,0.0,1.0,152.46350364963504,152.46350364963504,282.17518248175185,434.63868613138686,434.63868613138686,587.1021897810219,100
14,2.1201413427561837,0,28.880866425992778,14.878892733564014,2.768166089965398,0.0,1.0,2221.055363321799,2221.110726643599,-1808.2768166089966,412.7785467128028,412.83391003460207,2633.889273356401,100
15,4.322766570605188,0,24.453334885926026,20.52980132450331,2.6490066225165565,0.0,1.0,345.95364238410593,345.9006622516556,51.74503311258278,397.69867549668874,397.6456953642384,743.5993377483444,100
16,5.2344601962922575,0,48.45114509536218,26.695842450765866,0.2188183807439825,0.0,0.0,130.78555798687088,130.9234135667396,131.64989059080963,262.4354485776805,262.5733041575492,393.35886214442013,100
17,1.737242128121607,0,48.99550874503171,27.233115468409586,0.0,0.0,0.0,137.7058823529412,137.8409586056645,123.31372549019608,261.01960784313724,261.15468409586055,398.86056644880176,100
18,0.9523809523809524,0,54.92356470578445,35.68702290076336,0.0,0.0,0.0,135.03625954198472,134.9770992366412,93.99236641221374,229.02862595419847,228.96946564885496,364.0057251908397,100
19,1.6194331983805668,0,36.453825154803916,26.57200811359026,0.2028397565922921,0.0,0.0,129.93914807302232,129.9371196754564,113.55578093306288,243.4949290060852,243.49290060851928,373.4320486815416,100
20,2.6019080659150045,0,43.44533129145825,29.565217391304348,0.17391304347826086,0.0,0.0,125.05739130434783,124.84,83.71130434782609,208.7686956521739,208.5513043478261,333.60869565217394,100
21,4.690831556503198,0,39.57860427216111,26.180257510729614,0.0,0.0,0.0,125.21888412017168,125.28755364806867,94.85407725321889,220.07296137339057,220.14163090128756,345.3605150214592,100
1,2.7586206896551726,0,4.540896448640569,10.144927536231885,1.4492753623188406,1.0,0.0,288.231884057971,276.7391304347826,1231.2028985507247,1519.4347826086957,1507.9420289855072,1796.1739130434783,101
2,3.7735849056603774,0,6.1194970886029,4.9504950495049505,0.0,1.0,0.0,182.14851485148515,183.14851485148515,883.5643564356436,1065.7128712871288,1066.7128712871288,1248.8613861386139,101
3,0.5970149253731344,0,7.9825713858076535,14.5985401459854,4.37956204379562,1.0,0.0,543.7518248175182,543.2773722627737,332.8905109489051,876.6423357664233,876.1678832116788,1419.9197080291972,101
4,9.615384615384617,0,3.6587596804683207,3.9215686274509802,0.0,0.0,0.0,148.4313725490196,148.98039215686273,2099.5882352941176,2248.0196078431372,2248.5686274509803,2397.0,101
5,13.970588235294118,0,8.219107713118895,12.977099236641221,6.106870229007633,1.0,0.0,857.7404580152672,855.2442748091603,32.16030534351145,889.9007633587786,887.4045801526718,1745.145038167939,101
6,0.4329004329004329,0,8.670151727655234,20.858895705521473,8.588957055214724,1.0,0.0,4342.079754601227,4341.766871165644,-3621.147239263804,720.9325153374233,720.6196319018405,5062.699386503067,101
7,1.932367149758454,0,5.0930759632279905,14.583333333333334,5.208333333333334,1.0,0.0,3558.7291666666665,3558.21875,-2332.6354166666665,1226.09375,1225.5833333333333,4784.3125,101
8,1.1695906432748537,0,6.190300143580572,14.102564102564102,2.564102564102564,1.0,0.0,312.94871794871796,277.85897435897436,1176.9871794871794,1489.9358974358975,1454.8461538461538,1767.7948717948718,101
9,6.593406593406594,0,8.420527374510751,23.684210526315788,11.842105263157894,1.0,0.0,2306.7631578947367,2292.2236842105262,-1466.4736842105262,840.2894736842105,825.75,3132.5131578947367,101
10,8.666666666666668,0,7.4779400767735185,14.035087719298245,5.263157894736842,1.0,0.0,2903.4912280701756,2899.7894736842104,-1850.7631578947369,1052.7280701754387,1049.0263157894738,3952.5175438596493,101
11,1.7167381974248928,0,5.983147467965232,6.8181818181818175,0.0,1.0,0.0,126.04545454545455,124.97727272727273,704.6590909090909,830.7045454545455,829.6363636363636,955.6818181818181,101
12,8.032128514056225,0,17.178031206756692,16.666666666666664,5.729166666666666,1.0,0.0,2347.6145833333335,2342.3385416666665,-1802.3489583333333,545.265625,539.9895833333334,2887.6041666666665,101
13,5.660377358490567,0,22.89069692219651,7.116104868913857,3.3707865168539324,1.0,0.0,2087.921348314607,2069.9250936329586,-1636.689138576779,451.2322097378277,433.23595505617976,2521.1573033707864,101
14,8.695652173913043,0,15.006502817887753,17.2972972972973,4.324324324324325,1.0,0.0,2154.2324324324322,2153.9783783783782,-1506.2,648.0324324324324,647.7783783783784,2802.0108108108107,101
15,6.031746031746032,0,23.484165205996973,16.05839416058394,1.4598540145985401,1.0,0.0,822.2189781021898,825.8467153284671,-397.5985401459854,424.6204379562044,428.24817518248176,1250.4671532846714,101
16,2.083333333333333,0,25.514245453711656,0.0,0.0,0.0,0.0,83.56485355648536,83.36820083682008,417.98744769874475,501.55230125523013,501.35564853556485,584.9205020920502,101
